product_type,text
자세밴드,"어깨가 너무 아파서 이 제품을 구매했어요. 어깨 교정 밴드를 착용하면 어깨를 너무 펴야 해서 긴장되고 불편함이 있더라고요. 그 불편함을 참고 이겨내야 한다는 건 알지만, 저에게는 너무 힘들어서 결국 삼일 만에 착용을 중단하게 됐습니다. 효과가 있을 거라 기대했지만, 저와는 잘 맞지 않았네요. 이 점을 고려하셔서 구매하시면 좋을 것 같아요."
자세밴드,오래 착용하지 않고 하루 3번 2시간씩 자세교정 하고 있어요. 저도 모르게 고릴라자세를 하고 있어 인식을 하고 교정을 할려고 해도 자세가 굳어 다시 돌아 오네요. 지금은 착용한지 두달이 넘어서 말린 어깨도 펴지고 굽은 등도 펴졌어요. 꾸준히 하는게 자세교정에 좋고 무거운 짐이나 허리굽는 자세를 할 경우 필수가 되었어요. 허리가 굽은 상태에서 무거운 짐이나 오래 서 있을 때 착용하니까 허리도 덜 아프고 허리를 받쳐줘 다칠일이 없는 것 같아요
선크림,평상시 크림 하나에 썬크림 하나만 바르는데 썬크림 이거로 바꾸고 시림을 떠나 눈이 졸라 따갑고 아픔 ㅡㅡ아까워서 참고 바르 বিদ্যমান는데 아 도저히 안되겟음 갖다버림 열받음 요즘 썬크림 눈 시리거나 아픈거 없는데 이거 진짜 내인생 최악의 썬크림임 바르고 1시간 이내부터 눈 미친듯이 따갑고 시림 눈아파서 운전하다 사고날뻔해서 지금 너무 열받음 갖다 버렸음
자세밴드,"스마트폰을 자주 보면서 어깨가 자꾸 굽고 거북목처럼 되는 게 고민이었는데, 이 제품을 착용하고 나서 확실히 차이가 있네요. 처음 착용할 때는 허리랑 어깨가 꽉 잡아주는 느낌 때문에 조금 어색했는데, 몇 번 사용하다 보니 점점 익숙해지고 자세가 자연스럽게 펴지더라고요. 특히 허리 부분까지 잡아주는 구조라 단순히 어깨만 교정되는 게 아니라 상체 전체가 안정적으로 바로 서는 느낌이 있습니다. 오랫동안 잘못된 자세로 앉아 있어서 허리가 자주 뻐근했는데, 착용 후에는 훨씬 덜 뻐근하고 바른 자세를 유지하는 데 도움이 많이 되고 있습니다. 소재도 생각보다 두껍지 않고 통풍이 잘돼서 여름철에도 크게 덥지 않았습니다. 운동복 안에 입어도 티가 많이 나지 않고, 조이는 부분도 조절이 가능해서 체형에 맞게 착용할 수 있는 점이 좋습니다. 남녀 공용이라 가족끼리도 사이즈만 맞으면 같이 사용할 수 있겠더라고요. 무엇보다 오래 앉아 있을 때 자꾸 등이 말리면서 구부정해지는 습관을 잡아주니, 의식하지 않아도 몸이 바르게 펴지는 게 큰 장점입니다. 하루에 1~2시간씩만 착용해도 효과가 있고, 착용하고 있을 때는 자연스럽게 가슴을 펴고 호흡도 편안해지는 느낌이 들어 만족스럽습니다."
선크림,잘 발라지고 씻기는 점은 장전이나 많이 번들거립니다. 그리고 바르고 생활하면 눈을 안만졌는데도 눈이따가움
자세밴드,오래 앉아있는 직업이라 거북목과 어깨 통증이 심해져서 자세 교정 밴드를 구매하게 되었어요ㅜㅜ 착용감이 생각보다 편안하고 끈 조절이 쉬워서 남녀 모두에게 잘 맞는 느낌이었고 뒷부분이 단단하게 잡아줘서 어깨가 자연스럽게 펴지는 느낌이 들더라구요!!! 처음엔 약간 어색했지만 몇 시간 착용해보니 자세도 의식적으로 바르게 잡히고 목 통증도 확실히 덜해진 느낌이었어요^^ 운동할 때도 가볍게 착용하고 있으면 도움이 되서 일석이조라는 생각이 들어요ㅎㅎ 디자인도 과하지 않고 일반 옷 안에 입어도 크게 티가 나지 않아서 외출 시에도 부담이 없었구요~ 무엇보다 탄탄한 고정력과 착용 후의 개운함이 가장 만족스러웠어요^^ 직장인이나 학생들에게 특히 추천하고 싶은 제품이에요ㅎㅎ
자세밴드,좋아요! 자세가 확 펴지네요! 탄탄하게 잘 잡아줍니다!
자세밴드,"소재가 진짜 너무 별로예요... 자세가 교정돼서 뼈나 근육이 아픈게 아니라 겨드랑이 부분만 쓰라려요... 꽤 두꺼운 옷을 입어도 아파요... 겨드랑이 부분에 안입는 옷 한개씩 돌돌 말아서 사용중... 다시 한번 강조합니다 자세교정으로 인해 뻐근하거나 근육, 뼈가 아픈게 아니라 겨드랑이 부분이 쓰 라 려 요 자세 잡아주는 기능은 좋아요 그래서 옷 돌돌 말아서라도 사용중입니다 자세교정에 정말 도움 될 거 같은데... 너무 아쉽네요... 겨드랑이 부분에 패드같은 게 추가된 리뉴얼 제품이 나오길 바라봅니다..."
선크림,가족들 일상으로 쓰고 있어여 아들들이 학교 갈때 사용하라고 구매했는데 생각보다 거부감없이 잘 쓰고 있네요
선크림,얼굴 톤업이 일반 톤업같이 밝진 않네요 ; 끈적끈적해서 머리가 바람에 날리면 붙어요... 괜히 두 개나... 훔
자세밴드,삼실에서 데일리로 차는데 강하게 잘 잡아주네요 제품 퀄리티 마감상태도 좋습니다
자세밴드,허리부분 계속 풀려서 사용 못하겠네요 너무 약해요
자세밴드,"포장도 엄청 꼼꼼하고 배송이 진짜 빨랐어요. 이거 착용하기 전엔 불편하지 않을까 생각했는데, 오히려 더 편하고 시원해져서 좋네요."
선크림,이제품을 쓴지 10년이 넘은거 같아요..ㅎ 다른제품을 써봤지만 이것을 대신할 썬크림은 찾지 못한거 같아요.. 차단지수 높고 발림성 좋구 베이스크림 겸용이라 따로 베이스 크림을 바르지 않아도 되구여 몇번의 조금씩다르게 용기가 바뀌긴 했지만 내용물은 그대로라고 해서 또 재구매 했어요 많은분들이 같이 써보구 저처럼만족하셨음 해요..
선크림,묽은 타입으로 몇번 잘 흔들어서 바르는데 약간의 광택과 함께 당김없이 잘 발라져요 썬크림을 잘 안썼던 이유가 바를 때와 바른 후 뻑뻑함이 너무 싫어서였는데 우선 발림성이 좋아서 편하게 사용하고 있어요 사용 후 팩트 사용시에도 밀리지않구요
자세밴드,배 나온 분에게는 작은듯. 큰사이즈인데 어깨벨트가 양쪽으로 10cm 씩 더 있었으면 합니다.
자세밴드,이런걸 제품이라고 판매하는건 쓰레기에 가깝다고 생각하는데 직접써보니 진짜 쓰레기에 가깝다는걸 느낍니다 쓰지마세요 판매자분들 반성하시기 바랍니다 효과도없고 더이상 할말이 없네요
선크림,민감한 피부를 가진 남편때문에 자주 구매를 합니다. 뭘 발라도 피부가 따끔거리고 번들거리고 허옇게 화장한것 같아 싫다고 하는데 이 제품은 그런 모든 단점을 해결해 주니 계속 사용하고 있습니다. 타 제품보다 좀 비싼것 같아 어차피 무료배송이니 한개씩만 구입해서 쓰고 떨어지면 또 사서 쓰라고 했더니 계속 쓸건데 왜 번거롭게 그러냐고 한번에 꼭 두세개씩 사서 쟁여 놓고 쓰네요.ㅋㅋ 운전할때는 필수라고 이거 하나로 얼굴과 팔에 완전 무장하고 다닙니다. 민감한 피부에 알러지 없이 잘 맞는 이 제품을 만나게 되서 정말 다행입니다.
자세밴드,어머니가 허리가 굽어지셔서 원하셔서 사드렸는데 너무 마음에 들어 하시내여 좋은 제품 감사합니다
선크림,얼굴을 밝게해주고 선크림 효과도 좋아서 몇년째 사용하고 있는 제품이에요. 부모님도 트러블 없이 꾸준히 잘 사용하셔서 자주 선물해 드려요
자세밴드,컴퓨터도 하고 핸드폰도 자꾸하다보니 등이 자꾸만 굽는것같은느낌이 들더라구요. 아이들한테 자꾸 잔소리 하는것도 미안하고해서 구매해주었어요. 아이가 사용전 저도 해보았는데 등을 꽉 작아주는 느낌~~꾸준히 사용해볼께요^^
자세밴드,"어느정도 어깨를 펴주는 효과는 있는데 어깨를 더 잘 피려고 찍찍이를 당기면 겨드랑이가 좀 쪼이더라고요. 의학적인 효과를 기대하시는 분들께는 비추이지만, 말린 어깨 스트레칭 정도로 생각하신다면 추천입니다!"
자세밴드,"평소 컴퓨터 앞에 오래 앉아 있다 보니 어깨가 자꾸 말리고 자세가 흐트러지는 게 느껴져서 바른 자세 밴드를 사용해봤어요. M 사이즈로 선택했는데 잘 맞아요~ 입고나면 처음에는 어깨를 살짝 잡아당기는 느낌이 있는데, 그 덕분에 등을 펴게 되고 자연스럽게 바른 자세를 의식하게 돼서 좋더라구요. 그리고 얇고 가벼워서 여름에 쓰기도 괜찮을거같아요 여튼 짱조음"
선크림,할인해서 구매 톤업효과도있네요 기초잘바르고 발라야 착 붙는데 아니면 들떠요 클렌징할때 꼼꼼히해야되요
선크림,올여름 가장 열심히 쓴 썬크림. 리뷰가 여름 끝이라 좀 그렇긴 한데 이런건 꼭 써봐야 리뷰를 하는 타입이라. 거의 2/3를 썼다. 아이들도 나도 같이. 백탁도 없고 가려움도 없었다. 썬쿠션이 올여름 너무 빨리 다써서 재구입 않고 이재품으로 사용후 화장했는데 밀리지 않았다. 겨울도 계속 쓸것 같은 느낌!
자세밴드,"식구모두가 컴퓨터를 좋아하고 스마트폰없이는 못살다보니, 거북목에 말린어깨가 생활화 되어있더라구요! 그래서 친구가 추천해준 자세교정밴드를 구매했어요! 와... 진짜 너무 시원해요. 생각보다 어깨가 진짜 많이 말려있더라구요. 교정해야지하고 하는게 아니라 마사지받듯이 등이 쫙펴지는게 너무 시원해서 계속하게 되네요. 최고에요 ㅋㅋ"
자세밴드,"육아 때문에 허리가 휜다는게 정말 절실하게 느껴지고 있는 요즘입니다ㅠ 아이 엎고 있을때 가장 힘든데 이거 착용하고 있으면 조금은 나은 느낌이고, 쉬면서 집안일할때 꼭 차고 있어요!~ 허리 틀어짐이나 안좋은 습관들 고쳐지길 바래보아요!~"
선크림,바르면 촉촉하지 않고 건조함이 심하고 땡겨요. 지성용이에요. 바르면 피부가 심하게 건조하고 땡기고 눈가에 주름골이 심하게 생기고 최악이에요. 남편도 바른후에 주름이 심하게 잡힌다고 바르지 말라고 하구요. 피부 땡김이 아주 심해요.
자세밴드,자세교정되는데 이만한게 없는것같아요!! 요즘 자세가 불량한지 의자에 앉아있으면 허리가 너무 아파서 고통스러웠는데 확실히 자세 교정밴드 착용하니까 다르네요!! 정말 너무 편하고 좋고 그렇다고 밴드를 오래 착용하고 있다고 불편하지않고 오히려 편하네요~~ 가격도 합리적이라 더더욱 좋은 것 같고 별 다섯개 아깝지 않은 제품입니다!! 평점: ⭐️⭐️⭐️⭐️⭐️ (5/5)
선크림,시어머니꺼 한번 써보고 저도 따라샀어요ㅋㅋ 요거바르고나가면 화장안해도 좀 커버되서 넘 편하구 좋아요! 코시국에 슥 바르고 나가니 화장안해도 한것같은 커버력에...넘편하구 좋네오ㅡ
선크림,"## 시슨드시 백탁없는 밀림없는 눈시림없는 끈적임없는 성분이좋은 선크림 SPF50+ PA++++, 50g, **장점:** * **백탁, 밀림, 눈시림 없음:** * 티타늄 디옥사이드와 징크 옥사이드가 주요 자외선 차단제로 사용되어 백탁 현상이 거의 없고, * 워터젤 형태로 발림성이 좋아 피부에 밀림 없이 얇게 발라도 자외선 차단 효과가 뛰어나며, * 민감한 눈에도 자극이 적어 눈시림 현상이 거의 없습니다. * **끈적임 없는 사용감:** * 워터젤 형태로 수분감이 풍부하고 가벼워 피부에 부담없이 발립니다 * **SPF50+ PA++++ 높은 자외선 차단력:** * 강한 자외선으로부터 피부를 보호하는 데 효과적입니다. **단점:** * **다소 비싼 가격:** 다른 선크림에 비해 가격대가 다소 높은 편입니다. * **지성피부에는 다소 부담스러울 수 있음:** 워터젤 형태로 수분감이 풍부하기 때문에 지성피부에는 다소 부담스럽게 느껴질 수 있습니다. 총평 : 백탁없는 선크림을 찾아보다가 요게 눈에 띄어서 구매했는데 발릴때 촉촉하게 발려서 화장전에 바르면 화장이 더 잘먹어요 잘 펴발라야됩니다 안그러면 조금 뭉치더라고요 바를때 저는 조금 따갑더라고요ㅠ 바를때 촉촉하고 눈시림이없어서 좋은데 조금 따가워서 바디에 발라야할것같아요 백탁없고 촉촉한거 좋아하시면 추천드립니다 제가 직접 구매하여 개인적의견을 리뷰로 작성했습니다!! 제 리뷰가 도움이 되셨으면 도움이 되요 눌러주시면 감사하겠습니다 !"
자세밴드,"사용해 본 결과, 어깨와 등이 자꾸 구부정해지는 분들에게 도움이 되는 제품입니다. 착용감이 크게 불편하지 않고 남녀 모두 공용으로 사용할 수 있어 가족끼리도 번갈아 쓰기 좋습니다. 오래 착용하면 약간 압박감이 느껴지긴 하지만 자세가 펴지는 효과를 확실히 체감할 수 있어서 만족스럽습니다. 꾸준히 활용하면 거북목이나 굽은 어깨 개선에도 도움이 될 것 같습니다."
자세밴드,어깨가 많이 굽었다고해서 구매했습니다 허리만 잡아주는 제품보다 더 견고하고 잘 잡아주는거 같아요 많이 사용하면 팔? 겨드랑이쪽이 조금 아프긴한데 허리를 잘잡아줘서 좋아요 계속 사용하다가 구부정하게 있으면 허리 아프네요 매일매일 쓰라는 건가봐요 아주 좋아용
선크림,묽은 제형이고 처음 바를땐 별 느낌 없는데 시간이 지날수록 눈이 너무 따가워 뜰수가 없어요 얼굴말고 다른데만 발라야할듯..
