text,label
"그 봐, 윤진서는 배우가 아니라고 했잖아...",0
어느 정신병자의 외로운 고백.,0
용서에 관해 답해주는 영화?진정한 용서란 자신을 사랑하는 가장 큰 방법이다,1
에로 비디오 수준을 극장에서 상영하다니,0
왜 18세야? 조제는 15세면서 -_-,1
이런 영화는 홍상수만 찍을수 있는듯..홍상수영화같은 매력을 아 영화에선 찾을수없음,0
독특하고 괴기스러우며 아름다운영화인듯,1
너무 아동틱한 영화가 된듯..,0
우리나라 영화가 아니라는 사실에 진차 깜놀했다.,1
내가 멍청해선가 진심으로 뭔 영환지 모르겠다ㅋ,0
"이제서야 대부1,2,3 를 다봤다.. 내 인생 최고의 영화..",1
호감가지 않는 캐릭터들과 난잡해서 이해하기 힘든 스토리 그리고 불필요한 핏빛 폭력은 몰입을 떨어뜨려 범인 찾기라는 이 추리 영화를 재미없게 만든다.,0
보통 평론가 평은 불신하는데 이건 맞네요. 뭐가 재밌다는건지 모르겠슴. 블랙잭을 알고 보면 재밌다는 사람도 있는데 영화를 보기 위해서 블랙잭 공부를 해야되는 건지요.시나리오의 치밀함도 보는 영상의 재미도 그저그런 영화네요.시간아까움,0
볼만한 영화. 뱀장어가 가슴 시리다.,1
넘 슬프고 감동이였어요 책으로도 보고 영화로도 보고 넘 좋았어요 소장하고 싶은 그런 영화에요,1
음악이 진짜 멋있었다는 ~ 반담의 최고의 영화,1
언제 만들어졌나요? 평점이 일베충스러운,0
진짜 감독이라면 이영화의 연출력과 구성력을 본받아라 흔히 있는 소재로 이렇게 볼거리를 만들고 이야기를 만드는것은 쉽지 않다. 전부 반성해라,1
지금까지 그의 작품 모두가 들어있는 영화다~,1
이게 이준익감독 작품이라니. ㅎ 김민정은 그떄는 귀요미였다면 지금은 여신이네.. ㅎ 너무 이쁘다...,1
넘 재밌게 봤습니다. 감사할 따름입니다. 담에도 부탁드립니다~,1
좋아요. 좋습니다. 유익합니다.,1
무얼말하는지도 모르겠고 또한 자극적이지도 않다..이도저도 아닌..그저그런삼류영화,0
이 영화 덕분에 그나마 음식 프로그램이 조금 나아졌다.,1
매우매우 재미있어용 강추 강추 ost도 쫭 겁나 조으디,1
히트맨2로 히트맨 후속작? 관객들 낚시?,0
같은 이름 다른 몰입도......,0
그로테스크한 느낌. 그냥 제니퍼 제이슨 리 때문에 본 영화.,0
낮짝도보기싫다이런쓰레기 누가 수입해다 파는겨,0
"그리운,,,,,,,,,,,,",1
강의때 본건데 찾아서 다시 봤던 영화!,1
진짜 명작ㅎㅎㅎ 정말 지금봐도 이만한 액션영화가 없죠. 요즘 보드워크 엠파이어 보고있는데 부세미는 진짜 멋있게 늙었네요ㅎㅎㅎ,1
정말재미있게봤습니다.크게웃어가면서요ㅋ,1
정말 재밌고 감명깊은 애니메이션.레오 대게 귀엽고 사랑스럽다.,1
머냐 이 쓰레기 영화는..대한민국여자들이보면 큰일날영화임!안그래도 머리가 비어가는 대한민국 여자들인데!,0
"잔잔하니 볼만한 영화, 조니뎁 팬이라면 더더욱!!",1
Be with me!! 아버지의 눈물에서 눈물이 안나올 수가 없다,1
연기라고는 하지만 배구부원들 똘기가 장난아니다;;제목때문에 약간 기대는 할수도 있지만 12세 관람가라는걸 염주해두고 보시길ㅋ 아야세 하루카 이쁘다. 극우만 아니라면 좋을텐데 ㅜㅜ,0
사상 최악의 쓰레기중의 쓰레기영화. 흑인꼬마새끼 존나 죽이고 싶고 마지막에 뜬금없이 나오는 여자애는 뭔지.. 이딴게 6점이라니 역시 네이버 평점은 믿을게 못된다. 마이너스 평점이있다면 주고싶은영화 1점도 아깝다.,0
펜더 따라하기군 안봐 ㅡ.ㅡ별하나도 아깝다,0
막장드라마도 이런 막장드라마가없다! 에효효효효,0
농익은 유부녀의 사타구니를 조심하라. 만고의 진리니라~~,1
음악에 있어 인생에 있어 최고의 영화 .너무 아름다웠습니다,1
정말 감동적이고 눈물도 얼리는 영화다. 중간에 2마리의 개들이죽어서 슬프다.ㅠㅠ 하지만 6마리나 살았다는 건 기적이다.정말 ..,1
난 재밌었음 13년전.. 중딩때 보고 충격 먹었던 기억이 나네 ㅋㅋ,1
슬프다. 이 모든게 다시 반복될것만 같아서 더 슬프다.,1
1회 본 이후로 시간 날 때마다 정주행중.너무 재밌고 공감갑니다 :),1
진짜최고다 기적이다 다시봐도 재미있다,1
평점에 거품이 꼈네?그래도 정말 잘만든 드라마.상당히 센스있으며.나름 감동적이다.,0
내가슴에 잔잔한 감동을 통해 너무나 많이 울었다,1
피해의식의고어강간물이예술영화로둔갑된다여자가만들어서같은여자지만당혹스럽다,0
원작에 훨씬 뒤따라 주지 못하는 건축 스릴러.,0
이 영화를 좋아하시는 분들도 있다는게...역쉬 문화의 다양성! 갠적으론 말도 안되는 영화!,0
잘봤습니다 영화는 현실을 비추는 거울같습니다 현실만하겠냐만은 거울속에서 무언가를 찾는다면 현실은 좋아지겠죠 후반부가 조금만 정리됐으면 좋았을텐데.. 정말 아쉬운 마음으로 9점 찍습니다,1
아 추억이 새록새록...또보고싶다 ㅠㅠ,1
지가 유일한 혈청인데 말안듣고 도망가는 이기적인냔의 생존일기,0
상상력은 좋은데 이것저것 다 쑤셔넣은 슈퍼 울트라 잡탕,0
평점은 가장 낮은걸로 선택할께요둠스데이 막장최고의날이네요웃긴것도 아니고 그렇다고 재난영화도 아닌것이D급 Z급도 아닌 말로 표현할수 없는 그런영화네요눈만버린듯 하구요 이런영화를 돈주고 봣을경우 돈을 그냥 거지한테 주고말지 이런생각도 드네요ㅡㅡ,0
내인생 최악의 쓰레기영화.. 3류 에로물,0
도성시리즈 흑사회 나이트폴을 본 이후로 장가휘님의 팬이되었는데 어둡고 불확실했던 사람들이 하나의 행복을 위해 몸을 던져가는 영상을 보면 뭉클하기도하고 장가휘님과 같이 연기했던 출연진분들도 다시금 새롭게 보게되네요 인생에 꼭봐하는 영화주저말고 보세여,1
평점보니 더 보고싶어지는건 왜일까???,0
좀 촌스러울 수도 있겠지만 노래는 정말 좋아요...!! 스토리도 좋고...,1
이거 만들돈으로 수입해라.쓰레기 한국애니..2점부터 점수준것들 M창,0
솔직히 잼있다 ㅋㅋㅋ 비 연기도 좋고,1
당황스럽군;;;올레tv 나도 낚였고 / 공짜라고 해도 화내면서 안 볼 / 미취학아동용 / KT 쓰레기!! /,0
평점이 너무 후한데.....죽음을 코미디로 전락시켜버린 드라마....,0
풍족하게 사는 요즘 아이들이 보면 많은걸 느낄 영화,1
원작 소설을 찾아 보고 싶다.,0
그저그런 애니메이션... 그저그런 재미...,0
정치를 너무 희화한 듯 하고 네이버 평점이 낮아 안보았는데 지금 보니 괜찮네요. 8점은 되는 영화.,1
역시 덤앤더머짐캐리는 역시에요,1
삼류영화 같습니다...그저그런영화..맞습니다..헐.반전이재밌긴요당황스러운 억지반전,0
여자들은영화를발로보냐? 여자평점8점ㄷㄷ,0
맨오브보다 낫다는 새끼들은 ㅄ? 맨오브는 빌런이 조드임에도 상당한 완성도를 보여줬다. 스토리만 조금 손보면 되겠지 . 그 교차 편집방식하고.. 반면 이 수퍼맨리턴즈가 7년후 영화인 맨오브보다 제작비도 많이쓰고 악역에 렉스루터를 쓰고도 재미없긴힘들거다,0
"아무리 자본주의 사회를 까는 메세지를 담고 있다고 해도 영화보고 정신적인 충격 먹거나 싸이코패스 등의 성격 가지기 딱 좋은 영화인거 같음, 의도는 좋았으나 영화 자체 스토리가 너무 잔인하고 어린아이들에겐 꽤나 충격이 될만한 영화임",0
장서희씨 때문에 10점 만점ㅎㅎ,1
내가 본 프랑스 영화중 최고~~ 쵝고의 로맨틱 코미디!!!,1
"인간의 추악하고 이기적인 다중성, 불편한 현실을 씁쓸하게 투영하다.",1
대사 하나하나가 참 좋았던.. 따뜻하고 위로가 되는 드라마..^^,1
정말 좋고 카메라로 찍는거 다좋았다 근데 뭔가 부족한 느낌이든다 그래도 좋다,1
평점 좀 높여줘야 당근인 영화~ 마음이 따뜻하고 좋네~ㅋ,1
전쟁 소재 영화 치고 다소 임팩트가 약함,0
너무 스토리가 껑충 껑충 뛴다 자동차 보여주기에만 열중한 한심스러운 작품,0
에몽이 극장판 중 최고죠..풍경도 너무 아름답고..동심으로 돌아가게 해주는,1
마음에 드는 영화였어요~ 첫 장면부터 특이하고! :D,1
왜 평점의 글들에 반대가 이유없이 50프로 가까운가요? 이 영화 강추합니다 배우들 응원합니다,1
의도하는 바가 무엇인지 잘 모르겠네요.내용이 산으로 가는 거 같아요..옛날 영화라 그런가 무리수가 넘 많은듯..남자주인공 풋풋함과 여자주인공 몸의 굴곡이 만들어내는 아름다움이 재밌었네요.여자분 처음보는 배우인데 이하늬+손예진+아이유 닮았어요,0
정말 재미있게봤던 시트콤 하이킥 보다 더 재미있다 ㅎㅎ,1
영화를 보며 이렇게 소름돋은적이 없었다,1
짜증나는 비명만 생각나는 영화~!,0
한마디로 표현해서 답답하다.,0
십몇년 후에 다시봐도 넘 재밌다 ㅋㅋㅋ귀여운 영화,1
따뜻하고 행복한 여운이 오래오래...,1
김재원연기잘하고멋있음 하지원이쁨 근데 ㅅㅂ하지원연기때문에 보다가끔 아오,0
정말 시간 아까운 최악의 영화....배우 출연료가 아깝다. 브로스넌과 맥그리거면 그래도 출연료도 꽤 할텐데.....평점 1점....,0
나는 엄청 재미있던데 별로면 말고,1
OOO기같은영화 정말 이것도 영화가 집에서 다큐찍은게 훨씬 재미있겟다 시지 토나올것같은 돈아까워 죽겟음 내3500원 다운로드비ㅠㅠ,0
그냥 놔두시지 그러셨어요...,0
2014년도 작품이라니 가히놀랍다 나는전설이다 좀생각나는정도...?,0
모두가 형제 자매다....잘 봤습니다.,1
1점이아깝다0점있다면0점도아까웠을테지ㅋ,0
감동적이고 재미있음 추천이요,1
보다 말았읍니다 진짜 못보겠네요 재미도 없고 ...,0
인생 영화다!!!말이필요없다,1
결론은 바람피다 걸리면 여자만 비참하고 간음하지 말지어다???,0
다작의 폐해인가...스토리도 액션도 주윤발도 아쉬운 모든게 아쉬운영화,0
기대가 큰 만큼.. 실망도 큰법인거지..,0
자폐적인 영화에 공감... 왠만큼은 이해하게 만들어야할 것 아니오?,0
죽음이 토핑된 깔끔한 우디엘런의 브런치,1
도데체 세상을구하겠다는데 무기를쓰면왜 안된다는거지,0
서미도 끝까지 재수없게 구네 죽엇어야 했는데,0
뒷 수습할 준비 되셨습니까?,0
이런 류의 코믹물 중에서도 최하급이 아닐까 싶다,0
소재는 정말 좋았는데 이걸 이렇게 까지밖에 만들지 못했을까.,0
제목이 맘에든다 그냥 침몰해라,1
방금 영화는 보고왓는데 평점이 궁금해서보러옴ㅋ근데 위에댓글넘웃기네 스토리가 산으로간대 아ㅋ,0
진짜 깔끔하고 좋은 영화인데 평점 왜 이러지; 어린 애들은 제발 맘대로 장난치면서 평점 안썼으면 좋겠다...제목이랑 다르게 유쾌하고 가벼우면서도 현실적인 영화,1
와..난 진자 이거보고 너무 무서웠다15세임에도 불구하고 스릴짱이었음..평점 왜이런지 이해불가,1
난 도대체 이 영화 평점이 이정도 밖에 안되는지 이해를 할 수 없다10점 만점중에 20점을 줘도 모자를 판에 어처구니 없네 이 영화 엉터리로 평가한 평론가들,1
옆동네 몇몇 평론가들의 어줍지 않은 글귀 읽을필요 없다. '훌륭한'영화는 아니지만 '좋은'영화인건 분명하다.,1
"영화 찍느라 고생 많으셨습니다..저도 보느라 고생 많으셨습니다..긴장감 제로, 몰입도 제로, 주상욱씨가 나오면 드라마 보는 느낌양동근씨가 나오면 또 드라마 보는 느낌참 안타까운 영화였습니다.",0
알고보면 죠스의 고향은 ...노량진 수산시장이다.한마디로 무뇌아들의 향연.,0
정신적인 측면과 새로운 소재를 잘 다룬 영화.,0
너무 재미있게 봤다. good,1
삼류 에로영화입니다. 남녀주인공 다 연기도 못하고,0
"텅빈 마음을 채워주는, 같은 상처를 갖은 사람.",1
무조건본방사수하는 유일한드라마,1
곤충들 너무 귀여워요~~아이들과 함께보기 딱이네요^^어른이봐도 너무 재밌고 감동적이기까지하네요,1
일단그냥...10점드림... 잘보았어요 마지막 그냥 머리아프네요ㅋㅋㅋ,1
1시간을 밤고구마 멕여놓고 15분동안 사이다 주는 영화. 정말 아줌마 행동 때문에 답답해서 죽을것 같을때 흥신소 고용. 두 OOO 한번에 잡아서 일타쌍피 사이다!,1
피아노 치는 대통령과 더불어 최하.,0
세뇌는 없는 사실을 왜곡해서 강압적으로 사상주입을 시키는게 세뇌고 북한 실태를 다룬게 세뇌면 실제 북한이 저러지 않고 평화로운 민주주의 국가라는거냐 저 아래 han0 OO. 지금까지도 강제노역에 인권탄압에 숙청을 강행하는곳이 북한인데 세뇌는 염병ㅉㅉ,1
이거 완전 호불호가 갈리는 영화임. 나는 재밌게 봤음.,1
한국 슬래셔의 처참한 시작. 모든 출연진이 어색하고 매력도 없음.,0
보고 기분 더러워진 영화...,0
84년생인데 이영화가 혼자영화관에서 본 최초의 영화. 극장에서하루종일앉아봤다,1
가족에 대하여 다시금 생각하게 되네요ㅠ,1
신선한 아이디어는 좋지만 연출이 OOO기,0
이 영화가 내 얘기라면 점수10점 만점을 줄 수 있을까?,0
결말만 좀 참신함.. 내용 전개나 캐릭터 설정이 빈약함.. 쓸데없이 비행관련 지식 설명이 너무 많이 나옴.. 그냥 중간중간 잘라서 비행안전교육 참고자료로 쓰면 좋을 듯..,0
하나의 미술작품을 보는 듯한 아름다운 영상미의 감동적 영화,1
1점도 아깝다. 쓰레기 영화. 킬링타임이란 단어 써주기도 아깝다. 존나 어이없는 영화. 씨발영화,0
리암 니슨형 엄청 고생하면서 찍었는데 영화 자체는 드럽게 잼없드라.,0
이영화는 그 영화가 아니지만 코리아....라는 영화 이름에도 가슴이 찡 울린다 우리가진정 같고 싶은건 꽉막힌 세상이아닌 한사람 한사람 추억을 가지는것 같다. 북한은 다른 나라가 아닌 우리나라다 북한을 되찾는게아니라 마음을 맞추는 것이다,1
